tweet_text,sentiment,tweet_text_en,sentiment_pt,sentiment_en
"Hahaha, só vi e li agora isso aqui, @okJigu e @RiotPixie https://t.co/hCX83Ic68Q e lembrei do que escrevi há alguns anos :) https://t.co/lmUQ6GppNK Olha que bacana, haahahaha",Positivo,"there ' shangh , i saw and i ' m just going to do this here , i ' m really excited and impitt matthews : / tcccccccculic uculti and lean , and i wrote a few years ago : he ' d say , ` ` ' thord : matthewal . swagnetglank , a little jah , there ' s a mahen",Positive,Positive
@ProfWallas Obrigada Wallas :) gafe com os vizinhos e porteiros nunca mais,Positivo,"i ' m immediate why i ' m going to beflawking , thank you about wallets and you ' re going to be more than the neighbors and the ones ever before .",Positive,Positive
#DaniloNoGab e #BolsonaroNoGab se você ainda não foi tá perdendo tempo! :),Positivo,# danotonbon and # arigian pocket if you have n ' t been lost by time . ),Positive,Negative
Namo ?? — Tô sim! :) https://t.co/LjFTsvEINK,Positivo,inmo ? — towe : yes ! matt : / tw : / tjjk .,Positive,Positive
"Confira nosso novo produto Teclado Gamer Multilaser Metal War! Se gostar, pode nos ajudar com um RT :) , https://t.co/SpyAlNHRGl",Positivo,confirm our new new green product suffles away from wuzzzzzzzzzz ! if you like to help us with a roth : ht : httoo : tan .,Positive,Positive
"você teve um dia bom? — yeah, acho que sim. espero que você também tenha tido :) https://t.co/JmLiP2rDW6",Positivo,you had a good day ? yeah ? i think yes . i ' m sure you have had : hitt : natt : / tm . / 11 .,Positive,Positive
Ta namorando?? — simm :)) https://t.co/QxBpAoh2ce,Positivo,tanging ? yes ? ( mm : nattps : / t .,Neutral,Positive
"pena de urubu, asa de galinha, se vc gosta de mim, dá uma risadinha — KKKKKKKKKKKKKKKKK, te amo bro :) https://t.co/9SsedNKTP2",Positivo,"serubu , the chicken , the chic , if you love from me , a rib — kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk : i love hrok : hi : 9 : no one would be prime 92 .",Positive,Positive
Minha música :) https://t.co/flYslWnktf,Positivo,my music : https : / / / / / coly - flagas .,Positive,Neutral
tudo bem sim — :) https://t.co/LXknu2CUWo,Positivo,all right — sw : hips : natt : / t . conkcukcuukcuuuuuuuuuuuuuuuucucucoucouk .,Positive,Neutral
Toma otário :) kkk te amo jk mas vc foi babaca é isso #paz https://t.co/mYnYU0ZZ6P,Positivo,"take therapies : kkkin , i love jacka ma , but va , and that was called # matthews : / tynizny myuzny mynizzy .",Negative,Positive
"@AnaCastillho Kkkkkkkkkkkkkk, eitaaaaaa. Falha minha. :p",Positivo,"i ' m immediate frank sweatin kkkkkkkkkkkkkkkk , heyaaa . my thing : pitz : pin ' sh .",Negative,Neutral
"@jpcogo Hahahaha ja to tratanso, amiga Foi so uma gastrite Ja tem mais de 1 semana q a gente ta dando petprazol e comida com baixa/zero gordura :)",Positivo,"i ' m proud of jacket jacket jacket , friend jewelry , has already one more than a week of a week by transprin and food with lower fatal food .",Positive,Positive
FO - não conheço muito bem mas és giro e pareces ser simpático :),Positivo,so i do n ' t know very well but i ' m really cool and look good .,Positive,Positive
@tonprans Ou várias pessoas falando coisas desnecessárias :),Positivo,i ' m immediately playing out or several people talking about misconnected things .,Negative,Positive
"e intrigαs. Os melhores meses dα minhα vidα. pois nessα dαtα tão especiαl, eu descobri α verdαdeirα felicidαde; que é αo seu lαdo ;) TE AMO! e que esse relαcionαmento se eternize! &amp; eu não podiα deixαr de te dαr os meus mαis sinceros PARABÉNS; tudo de bom prα você αmor :)",Positivo,"and i mean , you know , the best few months of transisting veruction , because i found out so many years ago , i discovered straight - by - techs ; i love that one of the self - semant , and i do n ' t think , i do n ' t have any of my t stand - se - sevothenscerpts ; all of the very good - transisting of visually s",Positive,Positive
seu sorriso e uma coisa linda — Obg :) https://t.co/sCvGtPJFaW,Positivo,` ` ` ` ' ' smile is a beautiful thing — abg : matt : natt : / t - t - scujevi . ' ',Positive,Positive
Inscreva-se no meu canal secundário também !!! https://t.co/FQXShHFavJ Acho que vocês vão curtir tbm :D,Positivo,"i was in my high school too ! matt ! natt : / ttt : / thhh , i think you will take abuz : duz : diash .",Positive,Neutral
Recordando :) Lilimar Daniela Mv https://t.co/457EjIPGpk,Positivo,remember : lohansh marather mvtte mvtts : / t . co / 4577jippippippippipk .,Positive,Neutral
https://t.co/03UMZu2ot9 Volvemos :),Positivo,httttps : / 7 . 2399 we go on .,Positive,Neutral
"@lyftear sério?! sua aprovação é muito mais relevante que muita mídia aclamada, fique sabendo jsjs é claro que você é fofa :D. bom, eu irei dormir, boa noite!",Positivo,"did i explain seriously ? your anatrop is much more relevant that a lot of mathydia , be just knowing and of course you are fuz : i ' m going to sleep , i ' m going to sleep , good night .",Positive,Positive
@Pirulla25 A Capricho é a Nature Magazine deles :),Positivo,it ' s played by polly25 or in the marvelous marvelous of them .,Positive,Positive
@helouc4 não me conhece pq não quer :p,Positivo,he played me back to me not knowing me .,Negative,Positive
eu disse não quero que durma pq to com saudades e emanuele nem respondeu pq já tinha dormido :),Positivo,i do n ' t want me to be difted with salrides and in malrinos told or pe came to jeacher .,Positive,Positive
@amnesiacvenus eu qro beber mais :P,Positivo,it ' s immediately acompositic i ' m drinking more .,Positive,Neutral
Nem acredito que consegui terminar! Tive muita vontade de desistir mas sempre tento colocar na cabeça que a arte é um tempo de calma &lt;3 Encontrar novas maneiras de me expressar tem sido um sufoco então talvez essa garota emergindo num lago de carpas diga algo sobre isso :) https://t.co/J6pnHAtuxF,Positivo,i do n ' t think i could finish out ! i had a lot of comfortable discord in my head that art is a time of llmettle ; three ways to express me is a sccomplishment in a lake of capse on a noteer on it : helengrets : hixny mattnet : jew : jewel nax .,Positive,Positive
@GiraldesFelipe nem queria mesmo :P,Positivo,it ' s immediate girphifesty or even wanted to be a lot of it .,Positive,Neutral
@dlcCHRISTina2 Opo ate :),Positivo,it ' s played out discriminal mplared .,Positive,Positive
tenho de acordar Às 6 :),Positivo,i ' ve got to wake up to the 6 : ( applause ),Positive,Positive
"@pedreco Gosto sim! Poxa, gostaria :)",Positivo,"i ' m immediately nanoparty . parmace , i ' d like you .",Positive,Positive
"@sweetomfelton sim, coragem e ousadia é a minha mais forte :) da sonserina seria astúcia corvinal inteligência e mente aberta lufa lufa a justiça tem um teste que mostra o porcentual de cada casa em você, se quiser te passo",Positivo,"i ' m shocked to be told yes , courage and desid and my strongestness : the most strong sounds ) from the servivoralysement and open lufala bu lu lucoucoucis has a test that shows the justice that you can show you a home if you want to go home .",Positive,Positive
"Passiva, Ativa ou Relativa? — Relativa :) mais pro lado da ativa rs https://t.co/hc0r8F9cOI",Positivo,passively or relatitbibility ? ( laughter ) more protructive side of the rhythtts : / t - tail .,Positive,Positive
inveja é a última coisa no mundo que eu teria de uma pessoa tão vazia e burra como voce :),Positivo,jealousy is the last thing in the world that i would have had such a valawzi and bur as you do .,Positive,Negative
"@Gondarnesh Desculpa Gon, outro dia a gente se encontra :P",Positivo,"i ' m immediate gennese genolit , another day of people finding .",Positive,Neutral
"Fala mal de mim mesmo, q eu vou descobrindo cada vez mais e tua situação só vai piorar :)",Positivo,"it ' s wrong with me , quant going to find out more and more of your situation only going to be worse .",Negative,Negative
pela primeira vez na vida eu to com vontade de nunca mais voltar pra Resende :),Positivo,for the first time in life i ' m going to go back more and more reinfend .,Positive,Neutral
@Gabsu77 Ficou bonzão :D,Positivo,"it ' s immediately gone too soon , it ' s been bonoh .",Positive,Neutral
Só porque estou apaixonada nesse marca página de papilo que minha mãe me deu :))) https://t.co/aOAIQorS7v,Positivo,i ' m just passionate about this paple page that my mom gave me : https : / transquan .,Neutral,Positive
"@educhociay sinto tanta saudade do seu abraço, me desculpe por te perseguir cada vez que você tá em Curitiba... Eu não tenho mais força, mas eu te amo com toda a força que eu tentei ter. :) 💕",Positivo,"he played together as many sudan as sudivit of his hug , me for a time to go for you to visit every time you will bring into curbai — i do n ' t have more force , but i do n ' t love you ' ve tried to get more hard , but i tried to get to a ve tried to see : in fact .",Positive,Positive
as indicações de apps do @joaouchoa são as melhores do planeta. sigam ele! :),Positivo,the evidences of the immediate jewel joamo be the best of the planet . shesu : yes !,Positive,Positive
"mano eu acompanho ela desde do the x factor, e olha onde ela tá, tenho muito orgulho da camila namoral :)",Positivo,"maninea , i ran from the x factor , and look where she ' s going , i ' ve got a lot of pride in the malmoth : yes .",Positive,Positive
cheguei a conclusão de que eu gosto de matemática pq eu gosto das coisas q n entendo :),Positivo,i came to conclusion that i like the pquaquas of pquas of the quaq and i understand .,Positive,Positive
faz brotar perguntinhas :) https://t.co/mN36c95UyD,Positivo,it makes you perpetuate patt : https : / t .,Positive,Neutral
"@taemflamer narusasu shippers têm o anime todo como argumento, infelizmente sou sasusaku e vivo de fanart :)",Positivo,"i ' m immediately sharp in frustrating as i think it ' s an alleged argument as the argument , sadly , i ' m sallower and alive .",Positive,Negative
"Gente, nesse sábado acontece a Collab Brechó, uma feirinha bem legal com vários brechós da cidade e... a Florentina vai estar lá! 🌻 Vamo prestigiar a coleguinha aqui :D https://t.co/G23VjX8Bfy",Positivo,"` ` people in that saturday happens to be collo , a very legal firates with several bans of the city and the flower is going to be there ! to come out of the tempion of ` ` ' ' plexomal ' ' ' ' s thyth : ` ` ' thuash : natt : an hour . ' '",Positive,Positive
".Você precisa confiar q o momento não tão legal, é apenas uma fase, que você é capaz de superar isso e melhor, vc tem alguém q é maior q tudo e todos, tem noção do absurdo? Porém você precisa aceitar ajuda e se autoajudar, ergue a cabeça. .Você tem uma vida linda pela frente. :)",Positivo,"` ` you need to trust quanthist , and just a phase , you ' re able to overcome that is better , and better , have someone , four and all of the self , and all of you need this notion of absurdation , but you need to accept if you need to take accompreate , and you have a beautiful head . ' ' ' ' you have a real life . ( laughter ) : ` ` ' '",Positive,Positive
"@cabrochacaipira sempre imaginei que seu nome estivesse relacionado a ela, só permaneci acanhado pra perguntar :)",Positivo,"i ' m starting to slip out of a shap always impremaginator that she was related to her , she ' s just persistentatively asking : yes to ask : yes .",Positive,Positive
Mexer com mulher na rua NÃO é elogio :),Positivo,move on with woman in the street not as a wavio .,Positive,Neutral
@RaphaelDau Porque é preciso estar hidratado :P,Positivo,it ' s immediate offensoru because it ' s got to be hydrad .,Positive,Neutral
"Se você encontrasse um gênio da lâmpada, quais seriam seus 3 desejos? — Ser muito rico, casar com Shawn Mendes e poder fazer mais 3 desejos todos os dias :) https://t.co/Phr3zvNuEv",Positivo,"if you find a genius of the light , what would be their three wishes ? it ' s very rich , to marry me and power to make three - day - day - handers : https : no .",Positive,Positive
"@FeOliveira21 @andrizek Aliás, parabéns! Feliz aniversário :)",Positivo,"it ' s immediate firafcceptable , but it ' s both marvels , for happy !",Positive,Positive
@gaaadi @sosjorginho O gosto é de mato com leite. E tem outra banda contemporânea que o nome era cuscuz com leite :),Positivo,"he ' s played geks just soloud , i like the migath and matto , and he ' s another contemporary band that the name was custz with milk : it ' s ceakypez :",Positive,Positive
@mateador Adorei :),Positivo,i ' m shockingly christ .,Positive,Negative
@plzkookie Seu nome é lindo :) eu sou a carol,Positivo,"i ' m immediately sorry , helenke his name is beautiful : i ' m carol .",Positive,Positive
"@FuriaCosmica @AMAZlNGNATURE não tinha visto! que amor.. pequeno grande gesto ❤️ isso sim merece RT... divulgando a esperança na humanidade.. obrigada, guria :)",Positivo,"i quickly played malatoes nervous malware did n ' t see ! i mean , i mean , big gestures that would be left to sempting that out — divulpting the hope of humanity , thank you , geia : thank you .",Positive,Positive
